training batch,Standardized_SMILES,y_true,y_preds,LogP
7,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,-4.2,14.009162,2.6003
7,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,29.7,34.128788,2.5800000000000005
7,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,103.0,99.19909,2.576800000000001
7,Nc1cc(Cl)cc(Cl)c1,93.5,76.68702,2.575600000000001
7,CC(C)(C)OOC(=O)c1ccccc1,21.4,34.74971,2.573500000000001
7,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,36.9,43.455463,2.572400000000001
7,CC(C)(C)c1ccc(N)cc1,26.7,34.830997,2.5663
7,c1ccc2c(c1)CCCC2,8.9,32.612926,2.5654000000000003
7,CCCC1CCC(=O)CC1,34.9,22.414091,2.5458000000000007
7,CCCCCCCC=O,-4.9,41.39857,2.5458000000000007
7,Oc1cccc2ccccc12,90.3,84.03693,2.5454000000000008
7,Cc1ccc2ncccc2c1,43.1,41.989586,2.5432200000000007
7,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,10.6,27.440119,2.5397000000000007
7,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,106.65,88.48385,2.5352
7,CC(C)(C)OOC(C)(C)C,6.8,23.72538,2.531600000000001
7,CCCCCCCC(=O)OC,15.7,28.877499,2.5199000000000007
7,CC(C)c1ccc(O)cc1,73.2,81.17429,2.515600000000001
7,CC(C)c1cccc(O)c1,78.9,76.041725,2.515600000000001
7,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,93.9,78.015274,2.5052000000000003
7,CC1=CCC(C(C)(C)O)CC1,3.6,16.580643,2.503700000000001
7,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)NC1=O,23.5,35.172592,2.4977
7,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,92.6,86.78204,2.4909
7,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,55.7,54.92954,2.4906000000000006
7,CCN(CC)C(=O)c1cccc(C)c1,51.8,50.486126,2.4770200000000004
7,O=c1ssc(Cl)c1Cl,106.6,90.73081,2.4766000000000004
7,O=C(O)Cc1cccc2ccccc12,63.0,55.9061,2.4669000000000008
7,O=C(O)COc1ccc(Cl)cc1Cl,88.6,86.52154,2.4568000000000003
7,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO[P](=O)(=O)O,7.1,14.49311,2.450900000000001
7,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,3.0,34.149677,2.4484000000000004
7,O=C(Cl)c1cccc(C(=O)Cl)c1,36.8,49.779408,2.4446000000000003
7,Nc1ccc(Cc2ccc(N)cc2)cc1,75.3,67.80375,2.4418000000000006
7,CC(CCO)CC(C)(C)C,28.5,27.773376,2.4411000000000005
7,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,1.1,12.257265,2.4404000000000003
7,CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)N=c2cncc[nH]2)cc1Cl,8.9,12.695153,2.4370000000000003
7,CCCCCCCC(=O)N(C)C,13.0,23.346424,2.4351000000000003
7,CC=Cc1ccc(O)c(OC)c1,88.8,90.58511,2.4339000000000004
7,CN(C)C(=O)Nc1ccc(Cl)cc1,12.9,29.922026,2.4335000000000004
7,C=CCc1ccc(OC)c(OC)c1,59.5,44.060818,2.432300000000001
7,CCCCCCCC(=O)O,80.5,69.10624,2.4315
7,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,21.3,40.77655,2.431080000000001
7,C=CCc1ccc(OC)cc1,21.6,33.255165,2.4237
7,CCc1cccc(CC)c1N,16.2,38.768406,2.3936
7,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1,74.0,70.23327,2.3847000000000005
7,C1=CC2C3C=CC(C3)C2C1,13.6,20.087414,2.3846000000000007
7,C=CCOC(=O)c1ccccc1C(=O)OCC=C,65.2,49.70359,2.3722000000000003
7,Cc1cc(O)ccc1Cl,85.8,94.211266,2.35402
7,CCCCOC(=O)c1ccc(O)cc1,100.1,94.312904,2.349100000000001
7,C#CCN1C(=O)COc2cc(F)c(-n3c(O)c4c(c3O)CCC=C4)cc21,85.2,83.95775,2.3456
7,C=C(C)C1C=CC(C)C(=O)C1,24.0,24.007687,2.3438
7,CCCCCCCCO,35.1,38.25506,2.3392000000000013
7,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,74.6,59.159454,2.3388
7,O=C(c1ccccc1)c1ccc(O)cc1O,107.0,99.76015,2.3288000000000006
7,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,29.8,40.765865,2.3230000000000004
7,CCCC=C(C=O)CC,23.2,39.239353,2.3218000000000005
7,Cc1cc(C)c(O)c(C)c1,81.7,83.8431,2.3174600000000005
7,Cc1cc(C)c(C(=O)O)c(C)c1,35.7,49.42477,2.31006
7,Oc1ccc2c(c1)OCC(N1CCC(O)(c3ccc(F)cc3)CC1)C2O,59.6,56.08648,2.309300000000001
7,O=C(C(Cl)Cl)N1CCOC12CCCCC2,10.5,17.723425,2.3093000000000004
7,Cc1cccc(C)c1,34.2,44.472385,2.30344
7,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,99.4,97.19927,2.2999
7,CC(=O)C=Cc1ccccc1,27.3,42.980602,2.2888
7,CCCCC(CC)C(=O)O,-8.2,28.0171,2.2874
7,O=C(O)CCCCCCCCC(=O)O,39.5,56.740784,2.2764
7,Nc1cc(Cl)cc(C(=O)O)c1Cl,93.9,84.59422,2.2738
7,CCCCCC1CCC(=O)O1,13.3,22.414091,2.2723000000000004
7,O=[N+]([O-])c1ccc(Cl)cc1,28.0,31.036942,2.2482
7,c1ccc2ncccc2c1,34.3,35.649582,2.2348
7,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,14.5,35.39712,2.2241
7,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,33.2,39.345245,2.2152000000000003
7,Cc1cccc([N+](=O)[O-])c1C,56.0,45.817055,2.21164
7,CCOP(=O)(OCC)OCC,6.6,22.632883,2.204
7,CCCCC(CC)CO,8.6,22.294947,2.1951000000000005
7,CSC(=O)c1cccc2nnsc12,72.2,52.326717,2.194500000000001
7,CC12CCC(C1)C(C)(C)C2O,3.6,16.549503,2.1935000000000007
7,CC1(C)C2CCC1(C)C(O)C2,-7.8,11.517701,2.1935
7,CC1CC(O)CC(C)(C)C1,9.8,18.3299,2.1935
7,CNC(=O)Oc1ccccc1OC(C)C,15.2,34.444424,2.192
7,CC(Oc1cccc(Cl)c1)C(=O)O,38.8,45.25637,2.1918999999999995
7,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)cc1,43.6,35.851116,2.18454
7,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,20.8,29.484106,2.1609000000000003
7,Nc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,40.1,48.587173,2.16
7,CCC(C)OC(=O)N1CCCCC1CCO,13.4,13.347393,2.1584000000000008
7,CCCCCCC=O,56.9,41.39857,2.1557000000000004
7,CCCCCC(C)=O,13.4,28.526527,2.1557000000000004
7,CC(CC=O)CCCC(C)(C)O,28.7,25.021223,2.1527000000000007
7,N=c1c(Cl)c(Cl)[nH]c(C(=O)O)c1Cl,55.1,49.921658,2.15257
7,CCc1cccc(C)c1N,30.3,35.89753,2.13962
7,CCCCCC(=O)OCC,1.8,28.510014,2.1298000000000004
7,C=CCc1ccc(O)c(OC)c1,91.2,90.58511,2.1293
7,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,75.0,61.538986,2.1218000000000004
7,C=CC(O)CCCCC,14.7,23.6836,2.1136
7,Cc1cc(Cl)ccc1OCC(=O)O,82.25,73.53911,2.11182
7,O=C(CCl)c1ccccc1,26.0,47.111458,2.1081
7,O=C(O)c1nc(Cl)ccc1Cl,30.8,50.327877,2.0866
7,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,12.2,26.246761,2.07272
7,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,82.6,66.23413,2.0576
7,CCCCNC(=S)NCCCC,20.0,32.892853,2.0507
7,Oc1ccc(Cl)cc1,55.3,60.987392,2.0456
7,CCCCCCC(=O)O,43.3,69.10624,2.0414
7,CCOC(=O)c1ccccc1C(=O)OCC,44.1,47.502808,2.04
7,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,103.3,81.1441,2.0381
7,COc1cnc(OC)n2[nH]c(=NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,26.5,27.336218,2.0268999999999995
7,CCCCC(CC)COS(=O)(=O)O,81.3,79.32517,2.0222
7,Cc1cccc(O)c1C,67.6,69.72891,2.00904
7,CCCCNC(=O)n1c(=NC(=O)OC)[nH]c2ccccc21,40.4,49.449543,1.9943
7,C=CCN(CC=C)C(=O)C(Cl)Cl,17.2,23.546078,1.9907
7,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,52.2,37.55106,1.9885
7,O=C(CBr)c1ccc(O)cc1,104.3,98.5525,1.9698
7,CCCOC(=O)c1ccc(O)cc1,96.8,94.13532,1.959
7,CCc1cccc(O)c1,59.3,69.329346,1.9546
7,CCc1ccccc1O,68.1,73.08108,1.9546
7,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,87.7,90.0786,1.9306
7,CNC(=O)Oc1cccc2c1OC(C)(C)O2,24.2,40.505417,1.9121
7,CCC=CCCOC(C)=O,14.0,28.568157,1.9058
7,Cc1cccc([N+](=O)[O-])c1,30.1,38.73295,1.90322
7,Cc1ccc([N+](=O)[O-])cc1,18.0,28.761078,1.90322
7,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2n1,97.3,97.26178,1.891
7,CC(=O)c1ccccc1,19.5,42.980602,1.8892
7,O=C(O)CCCCCCCC(=O)O,20.8,56.740784,1.8863
7,Cc1cc(C)cc(N)c1,33.9,47.792004,1.88564
7,O=P1(N(CCCl)CCCl)NCCCO1,63.3,47.31577,1.884
7,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,81.2,91.53681,1.8785
7,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,19.9,37.466125,1.8443400000000003
7,NC(=O)Nc1ccc(Cl)cc1,19.0,33.269135,1.8306
7,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],58.0,51.506794,1.81142
7,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],74.7,57.67632,1.81142
7,O=C(O)COc1ccc(Cl)cc1,34.8,46.73811,1.8034
7,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,48.3,42.77882,1.7921999999999998
7,CCCN(CCC)N=O,8.9,24.502314,1.7898
7,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,13.4,22.461212,1.785600000000004
7,O=C(O)C=Cc1ccccc1,53.5,48.39785,1.7844
7,ON=C1CCCCC1,11.1,30.358973,1.7807
7,CN(C)C(=O)Nc1ccccc1,6.9,42.613396,1.7801
7,BrCCBr,13.4,28.210371,1.7762
7,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,12.8,21.86826,1.7739199999999995
7,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,24.1,35.671078,1.7696
7,CCCCNS(=O)(=O)c1ccccc1,17.8,33.701725,1.7650000000000003
7,CC(=O)OCc1ccccc1,11.8,29.092735,1.7496999999999998
7,CCCCCOC(C)=O,38.3,27.03766,1.7397
7,CCOC(=O)c1cc(O)c(C(O)C2CC2)c(O)c1,14.8,21.715439,1.7178999999999998
7,CCO[P+](=O)OCC,6.4,20.932396,1.7168
7,COc1ccc(OC)cc1,19.2,33.255165,1.7038
7,Cc1ccccc1O,47.4,55.448147,1.70062
8,CCCCCCC(O)CC=CCCCCCCCOC(=O)OCCOCC(COCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC)OCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC,-22.0,11.783817,15.718999999999964
8,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,46.485935,14.942899999999968
8,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,43.0,29.380062,11.14679999999999
8,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,3.2,29.380062,9.976499999999998
8,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,30.54336,9.482999999999995
8,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,101.9,46.68323,9.3187
8,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,3.3,42.38008,9.238500000000002
8,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CCC)C(CC)CCC,6.1,25.54963,9.163700000000002
8,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-3.7,10.865465,9.059960000000002
8,CCC1CC(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,41.7,34.402477,8.366500000000004
8,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-5.7,22.753763,7.993400000000009
8,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,-38.3,-8.754937,7.725300000000009
8,CCN=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc21,110.3,67.696846,7.716900000000009
8,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,4.6,15.811767,7.62640000000001
8,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,28.0,32.95127,7.501400000000008
8,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,13.4,22.753763,7.213200000000008
8,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,103.4,110.31267,7.121900000000006
8,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,-35.9,7.6308374,7.092200000000009
8,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,48.4,53.251415,6.936200000000007
8,CCCCCCCCCCC(CO)CCCCCCCC,14.0,26.805304,6.8763000000000085
8,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-3.7,15.811767,6.8462000000000085
8,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,15.1,32.95127,6.721200000000008
8,CCCCSP(=O)(SCCCC)SCCCC,51.2,32.87079,6.694400000000005
8,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,47.1,51.00773,6.679980000000006
8,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,50.621258,6.662420000000005
8,CCCCCCCCC=CCCCCCCCC(=O)OCC,17.7,44.570568,6.587000000000008
8,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,57.4,50.32155,6.543980000000005
8,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,20.0,42.640728,6.530300000000002
8,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,14.9,29.3941,6.495500000000002
8,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,22.5,36.68605,6.495500000000002
8,CCCCCCCCCCCCCCCC,10.1,28.55823,6.487600000000007
8,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,46.89884,6.486400000000007
8,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,53.1,49.848736,6.485500000000006
8,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,88.618034,6.4737000000000045
8,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,5.6,33.249207,6.433000000000007
8,CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CC(N(C)C(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,9.6,16.838732,6.415700000000007
8,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,39.3,68.6657,6.408400000000008
8,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,51.7,58.12821,6.372000000000006
8,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,101.4,87.19051,6.351000000000003
8,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,91.8,74.86817,6.350540000000006
8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,48.1,45.78409,6.317080000000003
8,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,63.0,49.722935,6.313600000000008
8,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,63.7,51.590878,6.256760000000005
8,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,17.6,27.713657,6.222999999999999
8,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,100.1,86.769714,6.203600000000004
8,CC(C)CCCCCCCCCCCCCCC(=O)O,103.9,51.32676,6.188400000000006
8,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,23.8,34.918427,6.187900000000003
8,CCCCCCCCCCCCc1ccccc1,-13.6,27.005863,6.150000000000007
8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,30.4,55.78857,6.113300000000004
8,CCCCCCCCC=CCCCCCCCC(=O)O,98.2,68.96834,6.108500000000007
8,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,86.4,56.589943,6.105500000000001
8,CCCCCCCCCCCCCCC,4.7,28.55823,6.097500000000006
8,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,21.0,15.811767,6.066000000000007
8,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,26.307201,6.066000000000007
8,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,97.6,83.67267,6.044000000000007
8,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,105.2,80.552666,6.037300000000004
8,CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,29.0,16.978418,5.969600000000007
8,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,6.1,36.940327,5.948600000000006
8,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=O)C=C2S(=O)(=O)O)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,56.9,58.23493,5.945500000000006
8,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,42.6,41.77833,5.943600000000005
8,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,19.9,29.3941,5.929000000000002
8,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,28.0,36.68605,5.929000000000002
8,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,52.3,60.47209,5.900440000000007
8,CCCCCC=CCC=CCCCCCCCC(=O)O,74.5,69.46555,5.884500000000005
8,CCCCCCCCCCCCc1ccc(O)cc1,100.05,85.257095,5.855600000000006
8,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,21.2,23.84835,5.827500000000006
8,O=C(NC(c1ccccc1)C1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl,-45.0,-13.248324,5.825100000000004
8,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,97.1,86.71153,5.7691000000000034
8,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,102.9,87.19051,5.715700000000002
8,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,62.6,50.690147,5.682800000000001
8,CCCCCCCCCCCCCC(=O)OC(C)C,7.8,27.199318,5.639100000000005
8,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,101.6,77.45278,5.630000000000004
8,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,21.4,25.67603,5.619500000000003
8,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,64.6,34.918427,5.599500000000002
8,CCCCCCCCC=CCCCCCCCC(=O)OCCO,53.8,46.24847,5.559400000000006
8,CCCCCCCCCCCCCCCC(=O)O,53.4,55.367947,5.552300000000005
8,CCCC(CC)COC(=O)CCCCCC(=O)OCC(C)C(C)CC,11.6,26.307201,5.531800000000006
8,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,102.1,64.303566,5.527720000000004
8,C=CCCCCCCCCCCCC,9.6,38.38174,5.483400000000005
8,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,-18.9,24.777452,5.470200000000001
8,CCCCCCCCCCCCCCCCO,-22.4,33.514565,5.460000000000006
8,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],59.8,66.20902,5.458000000000003
8,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,94.6,59.061737,5.455480000000002
8,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,26.9,45.372753,5.450300000000004
8,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl,108.7,88.904915,5.4079000000000015
8,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,22.99417,5.403700000000006
8,CCCCc1ccc2c(n1)C(c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,69.3,58.626705,5.402900000000004
8,CCCCCCCCCCCCc1cccc(S(=O)(=O)O)c1,101.8,67.81047,5.396700000000005
8,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,103.9,73.009796,5.396700000000005
8,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.8,48.275818,5.378200000000002
8,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1,-24.0,11.020768,5.3632200000000045
8,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,92.7,91.11634,5.362500000000006
8,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],61.1,67.66373,5.340800000000003
8,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,79.5,58.01003,5.331500000000003
8,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,15.5,26.456425,5.312900000000005
8,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,42.021816,5.307700000000002
8,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,67.5,36.71024,5.296100000000005
8,CCCCCCCCCCCCCCCCOS(=O)(=O)O,78.0,83.731804,5.287100000000004
8,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-15.0,21.8453,5.270200000000002
8,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,44.8,30.3641,5.242900000000003
8,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.4,40.385674,5.234600000000002
8,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,105.0,94.560356,5.230000000000002
8,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,23.8,30.405762,5.205900000000003
8,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,40.1,40.225647,5.1791000000000045
8,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],51.8,63.295765,5.167700000000004
8,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,17.7,32.95127,5.160800000000005
8,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,106.0,98.38632,5.144700000000002
8,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,9.3,31.390484,5.144300000000007
8,CCc1nn(C2CCCCC2)c2cc(C3(C#N)CCC(C(=O)O)CC3)ccc12,62.7,54.16444,5.140080000000005
8,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.7,87.19051,5.080400000000001
8,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,41.1,39.08197,5.072080000000004
8,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,14.7,24.524378,5.061800000000005
8,CC(C)c1cc(C(C)C)cc(C(C)C)c1,-31.8,25.221441,5.056800000000004
8,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,37.227802,5.049800000000006
8,CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,81.3,53.59357,5.049400000000004
8,C1CCC(SSC2CCCCC2)CC1,22.7,21.796406,5.033200000000004
8,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,34.3,53.078274,5.027200000000004
8,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,-3.7,15.388042,5.0019000000000045
8,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,64.6,59.507168,4.9973000000000045
